2,65,23
2,66,23
2,67,23
2,68,23
2,69,23
2,70,23
2,71,23
2,72,23
2,73,23
2,74,23
2,75,23
2,76,23
2,77,23
2,78,55
2,79,55
2,80,55
2,81,55
2,82,55
2,83,55
2,84,55
2,85,55
2,86,55
2,87,55
2,88,55
2,89,55
2,90,55
2,91,55
2,92,55
2,93,55
2,94,55
2,95,55
2,96,55
2,97,55
2,98,55
2,99,55
3,0,43
3,1,43
3,2,43
3,3,43
3,4,43
3,5,43
3,6,53
3,7,53
3,8,53
3,9,53
3,10,63
3,11,63
3,12,63
3,13,17
3,14,17
3,15,17
3,16,3
3,17,3
3,18,3
3,19,3
3,20,3
3,21,3
3,22,3
3,23,3
3,24,3
3,25,3
3,26,3
3,27,3
3,28,3
3,29,40
3,30,40
3,31,21
3,32,21
3,33,21
3,34,21
3,35,21
3,36,21
3,37,21
3,38,21
3,39,21
3,40,21
3,41,21
3,42,21
3,43,21
3,44,21
3,45,21
3,46,21
3,47,21
3,48,21
3,49,21
3,50,21
3,51,21
3,52,21
3,53,23
3,54,23
3,55,23
3,56,23
3,57,23
3,58,23
3,59,23
3,60,23
3,61,23
3,62,23
3,63,23
3,64,23
3,65,23
3,66,23
3,67,23
3,68,23
3,69,23
3,70,23
3,71,23
3,72,23
3,73,23
3,74,23
3,75,23
3,76,23
3,77,23
3,78,55
3,79,55
3,80,55
3,81,55
3,82,55
3,83,55
3,84,55
3,85,55
3,86,55
3,87,55
3,88,55
3,89,55
3,90,55
3,91,55
3,92,55
3,93,55
3,94,55
3,95,55
3,96,55
3,97,55
3,98,55
3,99,55
4,0,43
4,1,43
4,2,43
4,3,43
4,4,43
4,5,43
4,6,53
4,7,53
4,8,53
4,9,53
4,10,53
4,11,63
4,12,17
4,13,17
4,14,17
4,15,17
4,16,17
4,17,3
4,18,3
4,19,3
4,20,3
4,21,3
4,22,3
4,23,3
4,24,3
4,25,3
4,26,82
4,27,82
4,28,82
4,29,40
4,30,40
4,31,40
4,32,21
4,33,21
4,34,21
4,35,21
4,36,21
4,37,21
4,38,21
4,39,21
4,40,21
4,41,21
4,42,21
4,43,21
4,44,21
4,45,21
4,46,21
4,47,21
4,48,21
4,49,21
4,50,21
4,51,21
4,52,23
4,53,23
4,54,23
4,55,23
4,56,23
4,57,23
4,58,23
4,59,23
4,60,23
4,61,23
4,62,23
4,63,23
4,64,23
4,65,23
4,66,23
4,67,23
4,68,23
4,69,23
4,70,23
4,71,23
4,72,23
4,73,23
4,74,23
4,75,23
4,76,23
4,77,23
4,78,55
4,79,55
4,80,55
4,81,55
4,82,55
4,83,55
4,84,55
4,85,55
4,86,55
4,87,55
4,88,55
4,89,55
4,90,55
4,91,55
4,92,55
4,93,55
4,94,55
4,95,55
4,96,55
4,97,55
4,98,55
4,99,55
5,0,43
5,1,43
5,2,43
5,3,43
5,4,43
5,5,43
5,6,53
5,7,53
5,8,53
5,9,53
5,10,53
5,11,53
5,12,17
5,13,17
5,14,17
5,15,17
5,16,17
5,17,17
5,18,3
5,19,3
5,20,3
5,21,3
5,22,3
5,23,3
5,24,3
5,25,82
5,26,82
5,27,82
5,28,82
5,29,40
5,30,40
5,31,40
5,32,40
5,33,21
5,34,21
5,35,21
5,36,21
5,37,21
5,38,21
5,39,21
5,40,21
5,41,21
5,42,21
5,43,21
5,44,21
5,45,21
5,46,21
5,47,21
5,48,21
5,49,21
5,50,21
5,51,23
5,52,23
5,53,23
5,54,23
5,55,23
5,56,23
5,57,23
5,58,23
5,59,23
5,60,23
5,61,23
5,62,23
5,63,23
5,64,23
5,65,23
5,66,23
5,67,23
5,68,23
5,69,23
5,70,23
5,71,23
5,72,23
5,73,23
5,74,23
5,75,23
5,76,23
5,77,23
5,78,55
5,79,55
5,80,55
5,81,55
5,82,55
5,83,55
5,84,55
5,85,55
5,86,55
5,87,55
5,88,55
5,89,55
5,90,55
5,91,55
5,92,55
5,93,55
5,94,55
5,95,55
5,96,55
5,97,55
5,98,55
5,99,55
6,0,43
6,1,43
6,2,43
6,3,43
6,4,43
6,5,43
6,6,43
6,7,53
6,8,53
6,9,53
6,10,53
6,11,53
6,12,17
6,13,17
6,14,17
6,15,17
6,16,17
6,17,17
6,18,3
6,19,3
6,20,3
6,21,3
6,22,3
6,23,3
6,24,82
6,25,82
6,26,82
6,27,82
6,28,82
6,29,40
6,30,40
6,31,40
6,32,40
6,33,40
6,34,21
6,35,21
6,36,21
6,37,21
6,38,21
6,39,21
6,40,21
6,41,21
6,42,21
6,43,21
6,44,21
6,45,21
6,46,21
6,47,21
6,48,21
6,49,21
6,50,23
6,51,23
6,52,23
6,53,23
6,54,23
6,55,23
6,56,23
6,57,23
6,58,23
6,59,23
6,60,23
6,61,23
6,62,23
6,63,23
6,64,23
6,65,23
6,66,23
6,67,23
6,68,23
6,69,23
6,70,23
6,71,23
6,72,23
6,73,23
6,74,23
6,75,23
6,76,23
6,77,23
6,78,55
6,79,55
6,80,55
6,81,55
6,82,55
6,83,55
6,84,55
6,85,55
6,86,55
6,87,55
6,88,55
6,89,55
6,90,55
6,91,55
6,92,55
6,93,55
6,94,55
6,95,55
6,96,55
6,97,55
6,98,55
6,99,55
7,0,43
7,1,43
7,2,43
7,3,43
7,4,43
7,5,43
7,6,43
7,7,43
7,8,53
7,9,53
7,10,53
7,11,53
7,12,17
7,13,17
7,14,17
7,15,17
7,16,17
7,17,17
7,18,3
7,19,3
7,20,3
7,21,3
7,22,3
7,23,82
7,24,82
7,25,82
7,26,82
7,27,82
7,28,82
7,29,40
7,30,40
7,31,40
7,32,40
7,33,40
7,34,88
7,35,88
7,36,21
7,37,21
7,38,21
7,39,21
7,40,21
7,41,21
7,42,21
7,43,21
7,44,21
7,45,21
7,46,21
7,47,21
7,48,21
7,49,23
7,50,23
7,51,23
7,52,23
7,53,23
7,54,23
7,55,23
7,56,23
7,57,23
7,58,23
7,59,23
7,60,23
7,61,23
7,62,23
7,63,23
7,64,23
7,65,23
7,66,23
7,67,23
7,68,23
7,69,23
7,70,23
7,71,23
7,72,23
7,73,23
7,74,23
7,75,23
7,76,23
7,77,23
7,78,55
7,79,55
7,80,55
7,81,55
7,82,55
7,83,55
7,84,55
7,85,55
7,86,55
7,87,55
7,88,55
7,89,55
7,90,55
7,91,55
7,92,55
7,93,55
7,94,55
7,95,55
7,96,55
7,97,55
7,98,55
7,99,55
8,0,43
8,1,43
8,2,43
8,3,43
8,4,43
8,5,43
8,6,43
8,7,43
8,8,53
8,9,53
8,10,53
8,11,53
8,12,17
8,13,17
8,14,17
8,15,17
8,16,17
8,17,17
8,18,3
8,19,3
8,20,3
8,21,3
8,22,82
8,23,82
8,24,82
8,25,82
8,26,82
8,27,82
8,28,82
8,29,40
8,30,40
8,31,40
8,32,40
8,33,40
8,34,88
8,35,88
8,36,88
8,37,21
8,38,21
8,39,21
8,40,21
8,41,21
8,42,21
8,43,21
8,44,21
8,45,21
8,46,21
8,47,21
8,48,23
8,49,23
8,50,23
8,51,23
8,52,23
8,53,23
8,54,23
8,55,23
8,56,23
8,57,23
8,58,23
8,59,23
8,60,23
8,61,23
8,62,23
8,63,23
8,64,23
8,65,23
8,66,23
8,67,23
8,68,23
8,69,23
8,70,23
8,71,23
8,72,23
8,73,23
8,74,23
8,75,23
8,76,23
8,77,23
8,78,23
8,79,55
8,80,55
8,81,55
8,82,55
8,83,55
8,84,55
8,85,55
8,86,55
8,87,55
8,88,55
8,89,55
8,90,55
8,91,55
8,92,55
8,93,55
8,94,55
8,95,55
8,96,55
8,97,55
8,98,55
8,99,55
9,0,43
9,1,43
9,2,43
9,3,43
9,4,43
9,5,43
9,6,43
9,7,43
9,8,53
9,9,53
9,10,53
9,11,53
9,12,17
9,13,17
9,14,17
9,15,17
9,16,17
9,17,76
9,18,76
9,19,3
9,20,45
9,21,45
9,22,82
9,23,82
9,24,82
9,25,82
9,26,82
9,27,82
9,28,82
9,29,40
9,30,40
9,31,40
9,32,40
9,33,40
9,34,88
9,35,88
9,36,88
9,37,88
9,38,21
9,39,21
9,40,21
9,41,21
9,42,21
9,43,35
9,44,35
9,45,35
9,46,35
9,47,35
9,48,23
9,49,23
9,50,23
9,51,23
9,52,23
9,53,23
9,54,23
9,55,23
9,56,23
9,57,23
9,58,23
9,59,23
9,60,23
9,61,23
9,62,23
9,63,23
9,64,23
9,65,23
9,66,23
9,67,23
9,68,23
9,69,23
9,70,23
9,71,23
9,72,23
9,73,23
9,74,23
9,75,23
9,76,23
9,77,23
9,78,23
9,79,23
9,80,55
9,81,55
9,82,55
9,83,55
9,84,55
9,85,55
9,86,55
9,87,55
9,88,55
9,89,55
9,90,55
9,91,55
9,92,55
9,93,55
9,94,55
9,95,55
9,96,55
9,97,55
9,98,55
9,99,55
10,0,43
10,1,43
10,2,43
10,3,43
10,4,43
10,5,43
10,6,43
10,7,43
10,8,53
10,9,53
10,10,53
10,11,53
10,12,17
10,13,17
10,14,17
10,15,17
10,16,76
10,17,76
10,18,76
10,19,76
10,20,45
10,21,45
10,22,82
10,23,82
10,24,82
10,25,82
10,26,82
10,27,82
10,28,82
10,29,40
10,30,40
10,31,40
10,32,40
10,33,40
10,34,88
10,35,88
10,36,88
10,37,88
10,38,88
10,39,21
10,40,21
10,41,21
10,42,35
10,43,35
10,44,35
10,45,35
10,46,35
10,47,35
10,48,68
10,49,68
10,50,68
10,51,68
10,52,68
10,53,68
10,54,68
10,55,68
10,56,68
10,57,68
10,58,68
10,59,68
10,60,68
10,61,68
10,62,68
10,63,68
10,64,68
10,65,68
10,66,68
10,67,68
10,68,68
10,69,68
10,70,68
10,71,68
10,72,68
10,73,68
10,74,68
10,75,68
10,76,68
10,77,68
10,78,68
10,79,68
10,80,68
10,81,55
10,82,55
10,83,55
10,84,55
10,85,55
10,86,55
10,87,55
10,88,55
10,89,55
10,90,55
10,91,55
10,92,55
10,93,55
10,94,55
10,95,55
10,96,55
10,97,55
10,98,55
10,99,55
11,0,43
11,1,43
11,2,43
11,3,43
11,4,43
11,5,43
11,6,43
11,7,43
11,8,53
11,9,53
11,10,53
11,11,53
11,12,17
11,13,17
11,14,17
11,15,76
11,16,76
11,17,76
11,18,76
11,19,76
11,20,45
11,21,45
11,22,82
11,23,82
11,24,82
11,25,82
11,26,82
11,27,82
11,28,82
11,29,40
11,30,40
11,31,40
11,32,40
11,33,40
11,34,88
11,35,88
11,36,88
11,37,88
11,38,88
11,39,88
11,40,21
11,41,35
11,42,35
11,43,35
11,44,35
11,45,35
11,46,35
11,47,35
11,48,35
11,49,68
11,50,68
11,51,68
11,52,68
11,53,68
11,54,68
11,55,68
11,56,68
11,57,68
11,58,68
11,59,68
11,60,68
11,61,68
11,62,68
11,63,68
11,64,68
11,65,68
11,66,68
11,67,68
11,68,68
11,69,68
11,70,68
11,71,68
11,72,68
11,73,84
11,74,84
11,75,84
11,76,84
11,77,84
11,78,84
11,79,84
11,80,84
11,81,55
11,82,55
11,83,55
11,84,55
11,85,55
11,86,55
11,87,55
11,88,55
11,89,55
11,90,55
11,91,55
11,92,55
11,93,55
11,94,55
11,95,55
11,96,55
11,97,55
11,98,55
11,99,55
12,0,43
12,1,43
12,2,43
12,3,43
12,4,43
12,5,43
12,6,43
12,7,43
12,8,53
12,9,53
12,10,53
12,11,53
12,12,76
12,13,76
12,14,76
12,15,76
12,16,76
12,17,76
12,18,76
12,19,76
12,20,45
12,21,45
12,22,45
12,23,82
12,24,82
12,25,82
12,26,82
12,27,82
12,28,40
12,29,40
12,30,40
12,31,40
12,32,40
12,33,40
12,34,88
12,35,88
12,36,88
12,37,88
12,38,88
12,39,88
12,40,35
12,41,35
12,42,35
12,43,35
12,44,35
12,45,35
12,46,35
12,47,35
12,48,35
12,49,48
12,50,28
12,51,28
12,52,68
12,53,68
12,54,68
12,55,68
12,56,68
12,57,68
12,58,68
12,59,68
12,60,68
12,61,68
12,62,68
12,63,68
12,64,68
12,65,68
12,66,68
12,67,68
12,68,68
12,69,68
12,70,68
12,71,68
12,72,84
12,73,84
12,74,84
12,75,84
12,76,84
12,77,84
12,78,84
12,79,84
12,80,84
12,81,84
12,82,55
12,83,55
12,84,55
12,85,55
12,86,55
12,87,55
12,88,55
12,89,55
12,90,55
12,91,55
12,92,55
12,93,55
12,94,55
12,95,55
12,96,55
12,97,55
12,98,9
12,99,9
13,0,43
13,1,43
13,2,43
13,3,43
13,4,43
13,5,43
13,6,43
13,7,43
13,8,53
13,9,53
13,10,53
13,11,76
13,12,76
13,13,76
13,14,76
13,15,76
13,16,76
13,17,76
13,18,76
13,19,76
13,20,45
13,21,45
13,22,45
13,23,45
13,24,82
13,25,82
13,26,82
13,27,40
13,28,40
13,29,40
13,30,40
13,31,40
13,32,40
13,33,40
13,34,88
13,35,88
13,36,88
13,37,88
13,38,88
13,39,88
13,40,35
13,41,35
13,42,35
13,43,35
13,44,35
13,45,35
13,46,35
13,47,35
13,48,35
13,49,48
13,50,28
13,51,28
13,52,28
13,53,68
13,54,68
13,55,68
13,56,68
13,57,68
13,58,68
13,59,68
13,60,68
13,61,68
13,62,68
13,63,68
13,64,68
13,65,68
13,66,68
13,67,68
13,68,68
13,69,68
13,70,68
13,71,84
13,72,84
13,73,84
13,74,84
13,75,84
13,76,84
13,77,84
13,78,84
13,79,84
13,80,84
13,81,84
13,82,84
13,83,55
13,84,55
13,85,55
13,86,55
13,87,55
13,88,55
13,89,55
13,90,55
13,91,55
13,92,55
13,93,55
13,94,55
13,95,55
13,96,55
13,97,9
13,98,9
13,99,9
14,0,43
14,1,43
14,2,43
14,3,43
14,4,43
14,5,43
14,6,43
14,7,43
14,8,53
14,9,53
14,10,76
14,11,76
14,12,76
14,13,76
14,14,76
14,15,76
14,16,76
14,17,76
14,18,76
14,19,76
14,20,45
14,21,45
14,22,45
14,23,45
14,24,45
14,25,82
14,26,82
14,27,40
14,28,40
14,29,40
14,30,40
14,31,40
14,32,40
14,33,40
14,34,88
14,35,88
14,36,88
14,37,88
14,38,88
14,39,88
14,40,35
14,41,35
14,42,35
14,43,35
14,44,35
14,45,35
14,46,35
14,47,35
14,48,35
14,49,48
14,50,28
14,51,28
14,52,28
14,53,28
14,54,68
14,55,68
14,56,68
14,57,68
14,58,68
14,59,68
14,60,68
14,61,68
14,62,68
14,63,68
14,64,68
14,65,68
14,66,68
14,67,68
14,68,68
14,69,68
14,70,84
14,71,84
14,72,84
14,73,84
14,74,84
14,75,84
14,76,84
14,77,84
14,78,84
14,79,84
14,80,84
14,81,84
14,82,84
14,83,84
14,84,9
14,85,9
14,86,9
14,87,9
14,88,9
14,89,9
14,90,9
14,91,9
14,92,9
14,93,9
14,94,9
14,95,9
14,96,9
14,97,9
14,98,9
14,99,9
15,0,43
15,1,43
15,2,43
15,3,43
15,4,43
15,5,43
15,6,43
15,7,43
15,8,26
15,9,26
15,10,26
15,11,26
15,12,26
15,13,26
15,14,26
15,15,26
15,16,26
15,17,76
15,18,76
15,19,76
15,20,45
15,21,45
15,22,45
15,23,45
15,24,45
15,25,82
15,26,82
15,27,40
15,28,40
15,29,40
15,30,40
15,31,40
15,32,40
15,33,88
15,34,88
15,35,88
15,36,88
15,37,88
15,38,88
15,39,88
15,40,35
15,41,35
15,42,35
15,43,35
15,44,35
15,45,35
15,46,35
15,47,35
15,48,35
15,49,48
15,50,28
15,51,28
15,52,28
15,53,28
15,54,28
15,55,68
15,56,68
15,57,68
15,58,68
15,59,68
15,60,68
15,61,68
15,62,54
15,63,54
15,64,54
15,65,54
15,66,54
15,67,54
15,68,54
15,69,84
15,70,84
15,71,84
15,72,84
15,73,84
15,74,84
15,75,84
15,76,84
15,77,84
15,78,84
15,79,84
15,80,84
15,81,84
15,82,84
15,83,84
15,84,9
15,85,9
15,86,9
15,87,9
15,88,9
15,89,9
15,90,9
15,91,9
15,92,9
15,93,9
15,94,9
15,95,9
15,96,9
15,97,9
15,98,9
15,99,9
16,0,43
16,1,43
16,2,43
16,3,43
16,4,43
16,5,43
16,6,43
16,7,26
16,8,26
16,9,26
16,10,26
16,11,26
16,12,26
16,13,26
16,14,26
16,15,26
16,16,26
16,17,26
16,18,76
16,19,76
16,20,45
16,21,45
16,22,45
16,23,45
16,24,45
16,25,82
16,26,82
16,27,40
16,28,40
16,29,40
16,30,40
16,31,40
16,32,88
16,33,88
16,34,88
16,35,88
16,36,88
16,37,88
16,38,88
16,39,88
16,40,35
16,41,35
16,42,35
16,43,35
16,44,35
16,45,35
16,46,35
16,47,35
16,48,35
16,49,48
16,50,28
16,51,28
16,52,28
16,53,28
16,54,28
16,55,28
16,56,54
16,57,54
16,58,54
16,59,54
16,60,54
16,61,54
16,62,54
16,63,54
16,64,54
16,65,54
16,66,54
16,67,54
16,68,54
16,69,84
16,70,84
16,71,84
16,72,84
16,73,84
16,74,84
16,75,84
16,76,84
16,77,84
16,78,84
16,79,84
16,80,84
16,81,84
16,82,84
16,83,84
16,84,9
16,85,9
16,86,9
16,87,9
16,88,9
16,89,9
16,90,9
16,91,9
16,92,9
16,93,9
16,94,9
16,95,9
16,96,9
16,97,9
16,98,9
16,99,9
17,0,33
17,1,33
17,2,43
17,3,43
17,4,43
17,5,43
17,6,26
17,7,26
17,8,26
17,9,26
17,10,26
17,11,26
17,12,26
17,13,26
17,14,26
17,15,26
17,16,26
17,17,26
17,18,57
17,19,57
17,20,45
17,21,45
17,22,45
17,23,45
17,24,45
17,25,82
17,26,82
17,27,40
17,28,40
17,29,40
17,30,40
17,31,88
17,32,88
17,33,88
17,34,88
17,35,88
17,36,88
17,37,88
17,38,88
17,39,88
17,40,35
17,41,35
17,42,35
17,43,35
17,44,35
17,45,35
17,46,35
17,47,35
17,48,35
17,49,48
17,50,28
17,51,28
17,52,28
17,53,28
17,54,28
17,55,28
17,56,54
17,57,54
17,58,54
17,59,54
17,60,54
17,61,54
17,62,54
17,63,54
17,64,54
17,65,54
17,66,54
17,67,54
17,68,54
17,69,84
17,70,84
17,71,84
17,72,84
17,73,84
17,74,84
17,75,84
17,76,84
17,77,84
17,78,84
17,79,84
17,80,84
17,81,84
17,82,84
17,83,84
17,84,9
17,85,9
17,86,9
17,87,9
17,88,9
17,89,9
17,90,9
17,91,9
17,92,9
17,93,9
17,94,9
17,95,9
17,96,9
17,97,9
17,98,9
17,99,9
18,0,33
18,1,33
18,2,33
18,3,43
18,4,43
18,5,43
18,6,26
18,7,26
18,8,26
18,9,26
18,10,26
18,11,26
18,12,26
18,13,26
18,14,26
18,15,26
18,16,26
18,17,26
18,18,57
18,19,57
18,20,57
18,21,57
18,22,57
18,23,57
18,24,57
18,25,82
18,26,82
18,27,40
18,28,40
18,29,40
18,30,40
18,31,88
18,32,88
18,33,88
18,34,88
18,35,88
18,36,88
18,37,88
18,38,88
18,39,88
18,40,35
18,41,35
18,42,35
18,43,35
18,44,35
18,45,35
18,46,35
18,47,35
18,48,35
18,49,48
18,50,28
18,51,28
18,52,28
18,53,28
18,54,28
18,55,28
18,56,54
18,57,54
18,58,54
18,59,54
18,60,54
18,61,54
18,62,54
18,63,54
18,64,54
18,65,54
18,66,54
18,67,54
18,68,54
18,69,84
18,70,84
18,71,84
18,72,84
18,73,84
18,74,84
18,75,84
18,76,84
18,77,84
18,78,84
18,79,84
18,80,84
18,81,84
18,82,84
18,83,84
18,84,9
18,85,9
18,86,9
18,87,9
18,88,9
18,89,9
18,90,9
18,91,9
18,92,9
18,93,9
18,94,9
18,95,9
18,96,9
18,97,9
18,98,9
18,99,9
19,0,33
19,1,33
19,2,33
19,3,33
19,4,43
19,5,80
19,6,80
19,7,80
19,8,80
19,9,80
19,10,80
19,11,80
19,12,80
19,13,80
19,14,80
19,15,80
19,16,80
19,17,57
19,18,57
19,19,57
19,20,57
19,21,57
19,22,57
19,23,57
19,24,57
19,25,57
19,26,82
19,27,40
19,28,40
19,29,40
19,30,40
19,31,88
19,32,88
19,33,88
19,34,88
19,35,88
19,36,88
19,37,88
19,38,88
19,39,35
19,40,35
19,41,35
19,42,35
19,43,35
19,44,35
19,45,35
19,46,35
19,47,35
19,48,35
19,49,48
19,50,28
19,51,28
19,52,28
19,53,28
19,54,28
19,55,28
19,56,54
19,57,54
19,58,54
19,59,54
19,60,54
19,61,54
19,62,54
19,63,54
19,64,54
19,65,54
19,66,54
19,67,54
19,68,54
19,69,84
19,70,84
19,71,84
19,72,84
19,73,84
19,74,84
19,75,84
19,76,84
19,77,84
19,78,84
19,79,84
19,80,84
19,81,84
19,82,84
19,83,84
19,84,9
19,85,9
19,86,9
19,87,9
19,88,9
19,89,9
19,90,9
19,91,9
19,92,9
19,93,9
19,94,9
19,95,9
19,96,9
19,97,9
19,98,9
19,99,9
20,0,33
20,1,33
20,2,33
20,3,33
20,4,33
20,5,80
20,6,80
20,7,80
20,8,80
20,9,80
20,10,80
20,11,80
20,12,80
20,13,80
20,14,80
20,15,80
20,16,80
20,17,80
20,18,57
20,19,57
20,20,57
20,21,57
20,22,57
20,23,57
20,24,57
20,25,57
20,26,82
20,27,40
20,28,40
20,29,40
20,30,51
20,31,51
20,32,51
20,33,88
20,34,88
20,35,88
20,36,88
20,37,88
20,38,88
20,39,35
20,40,35
20,41,35
20,42,35
20,43,35
20,44,35
20,45,35
20,46,35
20,47,35
20,48,48
20,49,48
20,50,28
20,51,28
20,52,28
20,53,28
20,54,28
20,55,28
20,56,54
20,57,54
20,58,54
20,59,54
20,60,54
20,61,54
20,62,54
20,63,54
20,64,54
20,65,54
20,66,54
20,67,54
20,68,54
20,69,84
20,70,84
20,71,84
20,72,84
20,73,84
20,74,84
20,75,84
20,76,84
20,77,84
20,78,84
20,79,84
20,80,84
20,81,84
20,82,84
20,83,84
20,84,84
20,85,9
20,86,9
20,87,9
20,88,9
20,89,9
20,90,9
20,91,9
20,92,9
20,93,9
20,94,9
20,95,9
20,96,9
20,97,9
20,98,9
20,99,9
21,0,33
21,1,33
21,2,33
21,3,33
21,4,33
21,5,80
21,6,80
21,7,80
21,8,80
21,9,80
21,10,80
21,11,80
21,12,80
21,13,80
21,14,80
21,15,80
21,16,80
21,17,80
21,18,57
21,19,57
21,20,57
21,21,57
21,22,20
21,23,20
21,24,20
21,25,20
21,26,20
21,27,51
21,28,51
21,29,51
21,30,51
21,31,51
21,32,51
21,33,51
21,34,88
21,35,88
21,36,88
21,37,88
21,38,88
21,39,35
21,40,35
21,41,35
21,42,35
21,43,35
21,44,35
21,45,35
21,46,35
21,47,48
21,48,48
21,49,48
21,50,28
21,51,28
21,52,28
21,53,28
21,54,28
21,55,28
21,56,28
21,57,54
21,58,54
21,59,54
21,60,54
21,61,54
21,62,54
21,63,54
21,64,54
21,65,54
21,66,54
21,67,54
21,68,54
21,69,84
21,70,84
21,71,84
21,72,84
21,73,84
21,74,84
21,75,84
21,76,84
21,77,84
21,78,84
21,79,84
21,80,84
21,81,84
21,82,84
21,83,84
21,84,84
21,85,30
21,86,30
21,87,30
21,88,30
21,89,30
21,90,30
21,91,30
21,92,30
21,93,30
21,94,30
21,95,30
21,96,30
21,97,9
21,98,9
21,99,9
22,0,33
22,1,33
22,2,33
22,3,33
22,4,33
22,5,33
22,6,80
22,7,80
22,8,80
22,9,80
22,10,80
22,11,80
22,12,80
22,13,80
22,14,80
22,15,80
22,16,80
22,17,80
22,18,57
22,19,57
22,20,57
22,21,20
22,22,20
22,23,20
22,24,20
22,25,20
22,26,20
22,27,51
22,28,51
22,29,51
22,30,51
22,31,51
22,32,51
22,33,51
22,34,51
22,35,88
22,36,88
22,37,88
22,38,88
22,39,35
22,40,35
22,41,35
22,42,35
22,43,35
22,44,35
22,45,35
22,46,48
22,47,48
22,48,48
22,49,48
22,50,28
22,51,28
22,52,28
22,53,28
22,54,28
22,55,28
22,56,28
22,57,28
22,58,54
22,59,54
22,60,54
22,61,54
22,62,54
22,63,54
22,64,54
22,65,54
22,66,54
22,67,54
22,68,84
22,69,84
22,70,84
22,71,84
22,72,84
22,73,84
22,74,84
22,75,84
22,76,84
22,77,84
22,78,84
22,79,84
22,80,84
22,81,84
22,82,84
22,83,84
22,84,84
22,85,30
22,86,30
22,87,30
22,88,30
22,89,30
22,90,30
22,91,30
22,92,30
22,93,30
22,94,30
22,95,30
22,96,30
22,97,30
22,98,9
22,99,9
23,0,33
23,1,33
23,2,33
23,3,33
23,4,33
23,5,33
23,6,56
23,7,56
23,8,56
23,9,80
23,10,80
23,11,80
23,12,80
23,13,80
23,14,80
23,15,80
23,16,80
23,17,80
23,18,57
23,19,57
23,20,20
23,21,20
23,22,20
23,23,20
23,24,20
23,25,20
23,26,20
23,27,51
23,28,51
23,29,51
23,30,51
23,31,51
23,32,51
